Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.014,12267,0.998534798534799,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.015,12269,0.998697598697599,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.016,12270,0.998778998778999,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.017,12271,0.998860398860399,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.018,12273,0.999023199023199,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.019,12275,0.999185999185999,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.02,12276,0.999267399267399,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.024,12278,0.999430199430199,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.029,12280,0.999592999593,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.03,12281,0.9996743996744,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.037,12282,0.9997557997558,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.045,12283,0.9998371998372,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.056,12284,0.9999185999186,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0.306,12285,1,BASE_SIMULATION_6,SNOW_ALB_ACCUM_A
0,10585,0.861619861619862,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.001,11663,0.949369149369149,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.002,11978,0.975010175010175,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.003,12098,0.984778184778185,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.004,12161,0.98990638990639,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.005,12201,0.993162393162393,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.006,12229,0.995441595441596,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.007,12245,0.996743996743997,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.008,12256,0.997639397639398,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.009,12267,0.998534798534799,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.01,12273,0.999023199023199,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.011,12275,0.999185999185999,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.012,12278,0.999430199430199,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.015,12282,0.9997557997558,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.017,12283,0.9998371998372,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.021,12284,0.9999185999186,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0.041,12285,1,BASE_SIMULATION_7,SNOW_ALB_ACCUM_A
0,10726,0.873097273097273,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.001,11731,0.954904354904355,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.002,12015,0.978021978021978,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.003,12138,0.988034188034188,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.004,12209,0.993813593813594,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.005,12240,0.996336996336996,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.006,12254,0.997476597476597,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.007,12261,0.998046398046398,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.008,12271,0.998860398860399,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.009,12273,0.999023199023199,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.01,12276,0.999267399267399,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.011,12280,0.999592999593,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.012,12282,0.9997557997558,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.013,12283,0.9998371998372,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.014,12284,0.9999185999186,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0.023,12285,1,BASE_SIMULATION_8,SNOW_ALB_ACCUM_A
0,11462,0.933007733007733,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.001,12075,0.982905982905983,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.002,12203,0.993325193325193,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.003,12247,0.996906796906797,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.004,12268,0.998616198616199,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.005,12276,0.999267399267399,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.006,12277,0.999348799348799,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.007,12281,0.9996743996744,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.008,12283,0.9998371998372,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.01,12284,0.9999185999186,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0.019,12285,1,BASE_SIMULATION_9,SNOW_ALB_ACCUM_A
0,9997,0.813756613756614,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.001,11474,0.933984533984534,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.002,11905,0.969067969067969,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.003,12089,0.984045584045584,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.004,12168,0.990476190476191,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.005,12206,0.993569393569394,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.006,12237,0.996092796092796,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.007,12252,0.997313797313797,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.008,12264,0.998290598290598,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.009,12272,0.998941798941799,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.01,12278,0.999430199430199,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.011,12279,0.9995115995116,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.013,12280,0.999592999593,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.015,12281,0.9996743996744,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.017,12283,0.9998371998372,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.062,12284,0.9999185999186,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0.087,12285,1,BASE_SIMULATION_10,SNOW_ALB_ACCUM_A
0,10014,0.815140415140415,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.001,11255,0.916157916157916,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.002,11658,0.948962148962149,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.003,11887,0.967602767602768,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.004,12014,0.977940577940578,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.005,12073,0.982743182743183,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.006,12124,0.986894586894587,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.007,12168,0.990476190476191,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.008,12191,0.992348392348392,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.009,12210,0.993894993894994,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.01,12223,0.994953194953195,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.011,12229,0.995441595441596,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.012,12233,0.995767195767196,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.013,12243,0.996581196581197,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.014,12256,0.997639397639398,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.015,12260,0.997964997964998,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.016,12262,0.998127798127798,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.017,12264,0.998290598290598,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.018,12267,0.998534798534799,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.019,12271,0.998860398860399,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.02,12272,0.998941798941799,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.021,12274,0.999104599104599,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.022,12275,0.999185999185999,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.023,12276,0.999267399267399,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.025,12277,0.999348799348799,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.026,12278,0.999430199430199,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.027,12279,0.9995115995116,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.028,12281,0.9996743996744,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.03,12282,0.9997557997558,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.033,12283,0.9998371998372,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0.042,12284,0.9999185999186,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
