Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.035,11656,0.948799348799349,BASE_SIMULATION_2,Z0SNOW
0.036,11667,0.94969474969475,BASE_SIMULATION_2,Z0SNOW
0.037,11676,0.95042735042735,BASE_SIMULATION_2,Z0SNOW
0.038,11685,0.951159951159951,BASE_SIMULATION_2,Z0SNOW
0.039,11702,0.952543752543752,BASE_SIMULATION_2,Z0SNOW
0.04,11716,0.953683353683354,BASE_SIMULATION_2,Z0SNOW
0.041,11735,0.955229955229955,BASE_SIMULATION_2,Z0SNOW
0.042,11750,0.956450956450956,BASE_SIMULATION_2,Z0SNOW
0.043,11761,0.957346357346357,BASE_SIMULATION_2,Z0SNOW
0.044,11771,0.958160358160358,BASE_SIMULATION_2,Z0SNOW
0.045,11780,0.958892958892959,BASE_SIMULATION_2,Z0SNOW
0.046,11784,0.959218559218559,BASE_SIMULATION_2,Z0SNOW
0.047,11798,0.96035816035816,BASE_SIMULATION_2,Z0SNOW
0.048,11811,0.961416361416361,BASE_SIMULATION_2,Z0SNOW
0.049,11818,0.961986161986162,BASE_SIMULATION_2,Z0SNOW
0.05,11825,0.962555962555962,BASE_SIMULATION_2,Z0SNOW
0.051,11831,0.963044363044363,BASE_SIMULATION_2,Z0SNOW
0.052,11837,0.963532763532763,BASE_SIMULATION_2,Z0SNOW
0.053,11848,0.964428164428164,BASE_SIMULATION_2,Z0SNOW
0.054,11865,0.965811965811966,BASE_SIMULATION_2,Z0SNOW
0.055,11872,0.966381766381766,BASE_SIMULATION_2,Z0SNOW
0.056,11876,0.966707366707367,BASE_SIMULATION_2,Z0SNOW
0.057,11885,0.967439967439967,BASE_SIMULATION_2,Z0SNOW
0.058,11894,0.968172568172568,BASE_SIMULATION_2,Z0SNOW
0.059,11900,0.968660968660969,BASE_SIMULATION_2,Z0SNOW
0.06,11907,0.969230769230769,BASE_SIMULATION_2,Z0SNOW
0.061,11917,0.97004477004477,BASE_SIMULATION_2,Z0SNOW
0.062,11927,0.970858770858771,BASE_SIMULATION_2,Z0SNOW
0.063,11939,0.971835571835572,BASE_SIMULATION_2,Z0SNOW
0.064,11944,0.972242572242572,BASE_SIMULATION_2,Z0SNOW
0.065,11947,0.972486772486772,BASE_SIMULATION_2,Z0SNOW
0.066,11950,0.972730972730973,BASE_SIMULATION_2,Z0SNOW
0.067,11960,0.973544973544973,BASE_SIMULATION_2,Z0SNOW
0.068,11969,0.974277574277574,BASE_SIMULATION_2,Z0SNOW
0.069,11975,0.974765974765975,BASE_SIMULATION_2,Z0SNOW
0.07,11976,0.974847374847375,BASE_SIMULATION_2,Z0SNOW
0.071,11984,0.975498575498576,BASE_SIMULATION_2,Z0SNOW
0.072,11995,0.976393976393976,BASE_SIMULATION_2,Z0SNOW
0.073,12002,0.976963776963777,BASE_SIMULATION_2,Z0SNOW
0.074,12005,0.977207977207977,BASE_SIMULATION_2,Z0SNOW
0.075,12007,0.977370777370777,BASE_SIMULATION_2,Z0SNOW
0.076,12010,0.977614977614978,BASE_SIMULATION_2,Z0SNOW
0.077,12013,0.977859177859178,BASE_SIMULATION_2,Z0SNOW
0.078,12016,0.978103378103378,BASE_SIMULATION_2,Z0SNOW
0.079,12019,0.978347578347578,BASE_SIMULATION_2,Z0SNOW
0.08,12024,0.978754578754579,BASE_SIMULATION_2,Z0SNOW
0.082,12032,0.979405779405779,BASE_SIMULATION_2,Z0SNOW
0.083,12034,0.97956857956858,BASE_SIMULATION_2,Z0SNOW
0.084,12039,0.97997557997558,BASE_SIMULATION_2,Z0SNOW
0.085,12044,0.98038258038258,BASE_SIMULATION_2,Z0SNOW
0.086,12045,0.98046398046398,BASE_SIMULATION_2,Z0SNOW
0.087,12051,0.980952380952381,BASE_SIMULATION_2,Z0SNOW
0.088,12055,0.981277981277981,BASE_SIMULATION_2,Z0SNOW
0.089,12062,0.981847781847782,BASE_SIMULATION_2,Z0SNOW
0.09,12067,0.982254782254782,BASE_SIMULATION_2,Z0SNOW
0.091,12069,0.982417582417582,BASE_SIMULATION_2,Z0SNOW
0.092,12071,0.982580382580383,BASE_SIMULATION_2,Z0SNOW
0.093,12073,0.982743182743183,BASE_SIMULATION_2,Z0SNOW
0.094,12075,0.982905982905983,BASE_SIMULATION_2,Z0SNOW
0.095,12077,0.983068783068783,BASE_SIMULATION_2,Z0SNOW
0.097,12080,0.983312983312983,BASE_SIMULATION_2,Z0SNOW
0.099,12081,0.983394383394383,BASE_SIMULATION_2,Z0SNOW
0.1,12083,0.983557183557184,BASE_SIMULATION_2,Z0SNOW
0.101,12084,0.983638583638584,BASE_SIMULATION_2,Z0SNOW
0.103,12088,0.983964183964184,BASE_SIMULATION_2,Z0SNOW
0.104,12089,0.984045584045584,BASE_SIMULATION_2,Z0SNOW
0.105,12096,0.984615384615385,BASE_SIMULATION_2,Z0SNOW
0.106,12098,0.984778184778185,BASE_SIMULATION_2,Z0SNOW
0.107,12100,0.984940984940985,BASE_SIMULATION_2,Z0SNOW
0.108,12101,0.985022385022385,BASE_SIMULATION_2,Z0SNOW
0.109,12103,0.985185185185185,BASE_SIMULATION_2,Z0SNOW
0.111,12104,0.985266585266585,BASE_SIMULATION_2,Z0SNOW
0.112,12105,0.985347985347985,BASE_SIMULATION_2,Z0SNOW
0.113,12107,0.985510785510786,BASE_SIMULATION_2,Z0SNOW
0.114,12108,0.985592185592186,BASE_SIMULATION_2,Z0SNOW
0.115,12110,0.985754985754986,BASE_SIMULATION_2,Z0SNOW
0.116,12113,0.985999185999186,BASE_SIMULATION_2,Z0SNOW
0.117,12116,0.986243386243386,BASE_SIMULATION_2,Z0SNOW
0.118,12118,0.986406186406186,BASE_SIMULATION_2,Z0SNOW
0.119,12122,0.986731786731787,BASE_SIMULATION_2,Z0SNOW
0.12,12124,0.986894586894587,BASE_SIMULATION_2,Z0SNOW
0.121,12126,0.987057387057387,BASE_SIMULATION_2,Z0SNOW
0.122,12127,0.987138787138787,BASE_SIMULATION_2,Z0SNOW
0.123,12128,0.987220187220187,BASE_SIMULATION_2,Z0SNOW
0.124,12129,0.987301587301587,BASE_SIMULATION_2,Z0SNOW
0.125,12132,0.987545787545788,BASE_SIMULATION_2,Z0SNOW
0.126,12133,0.987627187627188,BASE_SIMULATION_2,Z0SNOW
0.127,12137,0.987952787952788,BASE_SIMULATION_2,Z0SNOW
0.128,12139,0.988115588115588,BASE_SIMULATION_2,Z0SNOW
0.129,12140,0.988196988196988,BASE_SIMULATION_2,Z0SNOW
0.13,12141,0.988278388278388,BASE_SIMULATION_2,Z0SNOW
0.131,12144,0.988522588522589,BASE_SIMULATION_2,Z0SNOW
0.132,12147,0.988766788766789,BASE_SIMULATION_2,Z0SNOW
0.133,12148,0.988848188848189,BASE_SIMULATION_2,Z0SNOW
0.134,12150,0.989010989010989,BASE_SIMULATION_2,Z0SNOW
0.136,12151,0.989092389092389,BASE_SIMULATION_2,Z0SNOW
0.139,12154,0.989336589336589,BASE_SIMULATION_2,Z0SNOW
0.14,12155,0.989417989417989,BASE_SIMULATION_2,Z0SNOW
0.141,12157,0.989580789580789,BASE_SIMULATION_2,Z0SNOW
0.143,12158,0.98966218966219,BASE_SIMULATION_2,Z0SNOW
0.144,12159,0.98974358974359,BASE_SIMULATION_2,Z0SNOW
0.145,12160,0.98982498982499,BASE_SIMULATION_2,Z0SNOW
0.148,12162,0.98998778998779,BASE_SIMULATION_2,Z0SNOW
0.15,12163,0.99006919006919,BASE_SIMULATION_2,Z0SNOW
0.152,12164,0.99015059015059,BASE_SIMULATION_2,Z0SNOW
0.153,12165,0.99023199023199,BASE_SIMULATION_2,Z0SNOW
0.154,12167,0.99039479039479,BASE_SIMULATION_2,Z0SNOW
0.155,12168,0.990476190476191,BASE_SIMULATION_2,Z0SNOW
0.156,12169,0.99055759055759,BASE_SIMULATION_2,Z0SNOW
0.157,12170,0.990638990638991,BASE_SIMULATION_2,Z0SNOW
0.158,12171,0.990720390720391,BASE_SIMULATION_2,Z0SNOW
0.159,12173,0.990883190883191,BASE_SIMULATION_2,Z0SNOW
0.16,12174,0.990964590964591,BASE_SIMULATION_2,Z0SNOW
0.162,12176,0.991127391127391,BASE_SIMULATION_2,Z0SNOW
0.163,12178,0.991290191290191,BASE_SIMULATION_2,Z0SNOW
0.164,12182,0.991615791615792,BASE_SIMULATION_2,Z0SNOW
0.165,12183,0.991697191697192,BASE_SIMULATION_2,Z0SNOW
0.166,12185,0.991859991859992,BASE_SIMULATION_2,Z0SNOW
0.167,12186,0.991941391941392,BASE_SIMULATION_2,Z0SNOW
0.168,12187,0.992022792022792,BASE_SIMULATION_2,Z0SNOW
0.169,12188,0.992104192104192,BASE_SIMULATION_2,Z0SNOW
0.171,12189,0.992185592185592,BASE_SIMULATION_2,Z0SNOW
0.172,12190,0.992266992266992,BASE_SIMULATION_2,Z0SNOW
0.173,12192,0.992429792429792,BASE_SIMULATION_2,Z0SNOW
0.174,12194,0.992592592592593,BASE_SIMULATION_2,Z0SNOW
0.175,12197,0.992836792836793,BASE_SIMULATION_2,Z0SNOW
0.18,12198,0.992918192918193,BASE_SIMULATION_2,Z0SNOW
0.182,12201,0.993162393162393,BASE_SIMULATION_2,Z0SNOW
0.184,12204,0.993406593406593,BASE_SIMULATION_2,Z0SNOW
0.185,12207,0.993650793650794,BASE_SIMULATION_2,Z0SNOW
0.186,12208,0.993732193732194,BASE_SIMULATION_2,Z0SNOW
0.187,12209,0.993813593813594,BASE_SIMULATION_2,Z0SNOW
0.188,12212,0.994057794057794,BASE_SIMULATION_2,Z0SNOW
0.193,12213,0.994139194139194,BASE_SIMULATION_2,Z0SNOW
0.195,12214,0.994220594220594,BASE_SIMULATION_2,Z0SNOW
0.196,12215,0.994301994301994,BASE_SIMULATION_2,Z0SNOW
0.197,12216,0.994383394383394,BASE_SIMULATION_2,Z0SNOW
0.202,12217,0.994464794464794,BASE_SIMULATION_2,Z0SNOW
0.203,12220,0.994708994708995,BASE_SIMULATION_2,Z0SNOW
0.205,12221,0.994790394790395,BASE_SIMULATION_2,Z0SNOW
0.208,12222,0.994871794871795,BASE_SIMULATION_2,Z0SNOW
0.21,12223,0.994953194953195,BASE_SIMULATION_2,Z0SNOW
0.211,12224,0.995034595034595,BASE_SIMULATION_2,Z0SNOW
0.213,12226,0.995197395197395,BASE_SIMULATION_2,Z0SNOW
0.214,12227,0.995278795278795,BASE_SIMULATION_2,Z0SNOW
0.215,12229,0.995441595441596,BASE_SIMULATION_2,Z0SNOW
0.216,12230,0.995522995522995,BASE_SIMULATION_2,Z0SNOW
0.218,12232,0.995685795685796,BASE_SIMULATION_2,Z0SNOW
0.219,12233,0.995767195767196,BASE_SIMULATION_2,Z0SNOW
0.222,12235,0.995929995929996,BASE_SIMULATION_2,Z0SNOW
0.224,12236,0.996011396011396,BASE_SIMULATION_2,Z0SNOW
0.228,12237,0.996092796092796,BASE_SIMULATION_2,Z0SNOW
0.232,12238,0.996174196174196,BASE_SIMULATION_2,Z0SNOW
0.236,12239,0.996255596255596,BASE_SIMULATION_2,Z0SNOW
0.239,12240,0.996336996336996,BASE_SIMULATION_2,Z0SNOW
0.24,12241,0.996418396418396,BASE_SIMULATION_2,Z0SNOW
0.241,12242,0.996499796499796,BASE_SIMULATION_2,Z0SNOW
0.243,12243,0.996581196581197,BASE_SIMULATION_2,Z0SNOW
0.244,12244,0.996662596662597,BASE_SIMULATION_2,Z0SNOW
0.252,12245,0.996743996743997,BASE_SIMULATION_2,Z0SNOW
0.253,12246,0.996825396825397,BASE_SIMULATION_2,Z0SNOW
0.255,12247,0.996906796906797,BASE_SIMULATION_2,Z0SNOW
0.262,12249,0.997069597069597,BASE_SIMULATION_2,Z0SNOW
0.263,12250,0.997150997150997,BASE_SIMULATION_2,Z0SNOW
0.266,12252,0.997313797313797,BASE_SIMULATION_2,Z0SNOW
0.268,12253,0.997395197395197,BASE_SIMULATION_2,Z0SNOW
0.276,12254,0.997476597476597,BASE_SIMULATION_2,Z0SNOW
0.284,12255,0.997557997557998,BASE_SIMULATION_2,Z0SNOW
0.285,12256,0.997639397639398,BASE_SIMULATION_2,Z0SNOW
0.286,12257,0.997720797720798,BASE_SIMULATION_2,Z0SNOW
0.288,12258,0.997802197802198,BASE_SIMULATION_2,Z0SNOW
