Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.002,12284,0.9999185999186,BASE_SIMULATION_25,SNOW_ALB_THAW_B
0.004,12285,1,BASE_SIMULATION_25,SNOW_ALB_THAW_B
0,12043,0.98030118030118,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.001,12227,0.995278795278795,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.002,12263,0.998209198209198,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.003,12273,0.999023199023199,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.004,12275,0.999185999185999,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.006,12279,0.9995115995116,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.009,12280,0.999592999593,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.01,12282,0.9997557997558,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.011,12283,0.9998371998372,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.042,12284,0.9999185999186,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0.046,12285,1,BASE_SIMULATION_26,SNOW_ALB_THAW_B
0,12094,0.984452584452584,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.001,12230,0.995522995522995,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.002,12253,0.997395197395197,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.003,12264,0.998290598290598,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.004,12269,0.998697598697599,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.005,12278,0.999430199430199,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.007,12280,0.999592999593,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.008,12281,0.9996743996744,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.013,12282,0.9997557997558,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.028,12283,0.9998371998372,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.062,12284,0.9999185999186,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0.392,12285,1,BASE_SIMULATION_27,SNOW_ALB_THAW_B
0,11913,0.96971916971917,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.001,12183,0.991697191697192,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.002,12242,0.996499796499796,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.003,12260,0.997964997964998,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.004,12270,0.998778998778999,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.005,12273,0.999023199023199,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.006,12274,0.999104599104599,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.007,12277,0.999348799348799,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.008,12278,0.999430199430199,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.009,12279,0.9995115995116,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.01,12280,0.999592999593,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.025,12281,0.9996743996744,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.028,12282,0.9997557997558,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.033,12283,0.9998371998372,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.037,12284,0.9999185999186,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0.075,12285,1,BASE_SIMULATION_28,SNOW_ALB_THAW_B
0,12175,0.991045991045991,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.001,12264,0.998290598290598,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.002,12271,0.998860398860399,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.003,12277,0.999348799348799,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.004,12280,0.999592999593,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.006,12282,0.9997557997558,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.008,12283,0.9998371998372,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.009,12284,0.9999185999186,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0.04,12285,1,BASE_SIMULATION_29,SNOW_ALB_THAW_B
0,12105,0.985347985347985,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.001,12238,0.996174196174196,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.002,12264,0.998290598290598,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.003,12273,0.999023199023199,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.004,12275,0.999185999185999,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.005,12278,0.999430199430199,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.006,12280,0.999592999593,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.008,12282,0.9997557997558,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.014,12283,0.9998371998372,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.084,12284,0.9999185999186,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0.298,12285,1,BASE_SIMULATION_30,SNOW_ALB_THAW_B
0,12057,0.981440781440781,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.001,12254,0.997476597476597,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.002,12271,0.998860398860399,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.003,12276,0.999267399267399,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.006,12279,0.9995115995116,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.018,12280,0.999592999593,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.024,12281,0.9996743996744,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.032,12282,0.9997557997558,BASE_SIMULATION_31,SNOW_ALB_THAW_B
0.046,12283,0.9998371998372,BASE_SIMULATION_31,SNOW_ALB_THAW_B
