Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.971,10524,0.933889431182891,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.972,10538,0.935131777442541,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.973,10555,0.936640340757831,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.974,10562,0.937261513887657,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.975,10564,0.937438991924749,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.976,10570,0.937971426036028,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.977,10576,0.938503860147307,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.978,10580,0.938858816221493,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.979,10590,0.939746206406957,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.981,10606,0.9411660307037,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.983,10614,0.941875942852072,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.984,10639,0.944094418315733,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.985,10646,0.944715591445559,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.986,10663,0.946224154760848,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.987,10684,0.948087674150324,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.988,10709,0.950306149613985,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.989,10741,0.953145798207472,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.99,10744,0.953412015263111,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.991,10804,0.958736356375898,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.992,10814,0.959623746561363,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.993,10854,0.963173307303221,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.994,10890,0.966367911970894,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.995,10938,0.970627384861123,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.996,10953,0.97195847013932,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.997,11071,0.982429674327802,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.998,11097,0.98473688881001,BASE_SIMULATION_1,MAX_SNOW_TEMP
0.999,11231,0.996627917295235,BASE_SIMULATION_1,MAX_SNOW_TEMP
1,11269,1,BASE_SIMULATION_1,MAX_SNOW_TEMP
0,9526,0.837009050171338,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.001,9527,0.837096915912486,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.003,9528,0.837184781653633,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.006,9549,0.839029962217731,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.025,9556,0.839645022405764,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.059,9557,0.839732888146911,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.061,9558,0.839820753888059,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.064,9559,0.839908619629207,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.065,9560,0.839996485370354,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.066,9561,0.840084351111502,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.067,9562,0.840172216852649,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.069,9563,0.840260082593797,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.078,9564,0.840347948334944,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.08,9565,0.840435814076092,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.112,9566,0.840523679817239,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.121,9567,0.840611545558387,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.124,9568,0.840699411299534,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.132,9569,0.840787277040682,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.137,9570,0.840875142781829,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.139,9571,0.840963008522977,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.144,9572,0.841050874264125,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.16,9573,0.841138740005272,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.162,9574,0.841226605746419,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.163,9580,0.841753800193305,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.168,9581,0.841841665934452,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.19,9582,0.8419295316756,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.196,9583,0.842017397416747,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.205,9584,0.842105263157895,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.207,9585,0.842193128899042,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.219,9586,0.84228099464019,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.222,9587,0.842368860381337,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.226,9588,0.842456726122485,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.24,9589,0.842544591863632,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.249,9590,0.84263245760478,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.267,9591,0.842720323345927,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.279,9592,0.842808189087075,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.296,9594,0.84298392056937,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.297,9595,0.843071786310517,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.298,9596,0.843159652051665,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.299,9599,0.843423249275108,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.3,9602,0.84368684649855,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.302,9609,0.844301906686583,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.303,9623,0.845532027062648,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.304,9631,0.846234952991829,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.305,9637,0.846762147438714,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.306,9639,0.846937878921009,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.317,9640,0.847025744662156,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.318,9641,0.847113610403304,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.341,9642,0.847201476144451,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.345,9643,0.847289341885599,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.368,9644,0.847377207626746,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.389,9645,0.847465073367894,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.437,9646,0.847552939109041,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.438,9647,0.847640804850189,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.445,9648,0.847728670591337,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.459,9649,0.847816536332484,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.471,9650,0.847904402073631,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.501,9651,0.847992267814779,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.507,9652,0.848080133555927,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.52,9653,0.848167999297074,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.523,9654,0.848255865038222,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.528,9655,0.848343730779369,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.532,9656,0.848431596520517,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.536,9657,0.848519462261664,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.542,9658,0.848607328002812,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.545,9659,0.848695193743959,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.548,9660,0.848783059485107,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.558,9662,0.848958790967402,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.568,9663,0.849046656708549,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.569,9664,0.849134522449697,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.574,9665,0.849222388190844,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.58,9666,0.849310253931992,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.581,9667,0.84939811967314,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.582,9668,0.849485985414287,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.583,9669,0.849573851155435,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.588,9670,0.849661716896582,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.589,9671,0.84974958263773,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.592,9673,0.849925314120025,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.597,9674,0.850013179861172,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.598,9675,0.85010104560232,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.599,9678,0.850364642825762,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.601,9679,0.85045250856691,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.603,9680,0.850540374308057,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.604,9682,0.850716105790352,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.605,9684,0.850891837272647,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.606,9686,0.851067568754942,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.607,9692,0.851594763201828,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.608,9694,0.851770494684123,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.61,9695,0.85185836042527,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.611,9700,0.852297689131008,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.612,9701,0.852385554872156,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.614,9704,0.852649152095598,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.615,9709,0.853088480801336,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.616,9714,0.853527809507073,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.617,9718,0.853879272471663,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.618,9729,0.854845795624286,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.619,9739,0.855724453035762,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.62,9763,0.857833230823302,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.621,9777,0.859063351199368,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.622,9785,0.859766277128548,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.623,9801,0.861172128986908,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.624,9824,0.863193041033301,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.625,9838,0.864423161409366,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.626,9884,0.868464985502153,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.627,9893,0.86925577717248,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.628,9931,0.872594675336087,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.629,9963,0.875406379052807,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.63,9990,0.877778754063791,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.631,10052,0.883226430014937,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.632,10075,0.88524734206133,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.633,10115,0.888761971707231,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.634,10129,0.889992092083297,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.635,10164,0.89306739302346,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.636,10185,0.894912573587558,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.637,10196,0.895879096740181,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.653,10197,0.895966962481329,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.658,10198,0.896054828222476,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.673,10199,0.896142693963624,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.676,10200,0.896230559704771,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.685,10201,0.896318425445919,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.688,10202,0.896406291187066,BASE_SIMULATION_2,MAX_SNOW_TEMP
