Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.468,4260,0.378028219007898,BASE_SIMULATION_1,NEW_SNOW_ALB
0.469,4262,0.378205697044991,BASE_SIMULATION_1,NEW_SNOW_ALB
0.47,4275,0.379359304286095,BASE_SIMULATION_1,NEW_SNOW_ALB
0.472,4285,0.380246694471559,BASE_SIMULATION_1,NEW_SNOW_ALB
0.473,4288,0.380512911527199,BASE_SIMULATION_1,NEW_SNOW_ALB
0.476,4290,0.380690389564291,BASE_SIMULATION_1,NEW_SNOW_ALB
0.477,4293,0.380956606619931,BASE_SIMULATION_1,NEW_SNOW_ALB
0.478,4308,0.382287691898128,BASE_SIMULATION_1,NEW_SNOW_ALB
0.479,4315,0.382908865027953,BASE_SIMULATION_1,NEW_SNOW_ALB
0.48,4318,0.383175082083592,BASE_SIMULATION_1,NEW_SNOW_ALB
0.482,4333,0.384506167361789,BASE_SIMULATION_1,NEW_SNOW_ALB
0.483,4355,0.386458425769811,BASE_SIMULATION_1,NEW_SNOW_ALB
0.488,4359,0.386813381843997,BASE_SIMULATION_1,NEW_SNOW_ALB
0.489,4368,0.387612033010915,BASE_SIMULATION_1,NEW_SNOW_ALB
0.49,4375,0.38823320614074,BASE_SIMULATION_1,NEW_SNOW_ALB
0.492,4377,0.388410684177833,BASE_SIMULATION_1,NEW_SNOW_ALB
0.494,4380,0.388676901233472,BASE_SIMULATION_1,NEW_SNOW_ALB
0.495,4387,0.389298074363298,BASE_SIMULATION_1,NEW_SNOW_ALB
0.496,4388,0.389386813381844,BASE_SIMULATION_1,NEW_SNOW_ALB
0.497,4389,0.38947555240039,BASE_SIMULATION_1,NEW_SNOW_ALB
0.498,4394,0.389919247493123,BASE_SIMULATION_1,NEW_SNOW_ALB
0.499,4399,0.390362942585855,BASE_SIMULATION_1,NEW_SNOW_ALB
0.5,4400,0.390451681604401,BASE_SIMULATION_1,NEW_SNOW_ALB
0.501,4446,0.394533676457538,BASE_SIMULATION_1,NEW_SNOW_ALB
0.502,4449,0.394799893513178,BASE_SIMULATION_1,NEW_SNOW_ALB
0.503,4461,0.395864761735735,BASE_SIMULATION_1,NEW_SNOW_ALB
0.504,4544,0.403230100275091,BASE_SIMULATION_1,NEW_SNOW_ALB
0.505,6900,0.612299227970539,BASE_SIMULATION_1,NEW_SNOW_ALB
0.508,6901,0.612387966989085,BASE_SIMULATION_1,NEW_SNOW_ALB
0.51,6902,0.612476706007632,BASE_SIMULATION_1,NEW_SNOW_ALB
0.511,6904,0.612654184044725,BASE_SIMULATION_1,NEW_SNOW_ALB
0.512,6905,0.612742923063271,BASE_SIMULATION_1,NEW_SNOW_ALB
0.513,6908,0.61300914011891,BASE_SIMULATION_1,NEW_SNOW_ALB
0.514,6910,0.613186618156003,BASE_SIMULATION_1,NEW_SNOW_ALB
0.517,6912,0.613364096193096,BASE_SIMULATION_1,NEW_SNOW_ALB
0.521,6915,0.613630313248736,BASE_SIMULATION_1,NEW_SNOW_ALB
0.522,6916,0.613719052267282,BASE_SIMULATION_1,NEW_SNOW_ALB
0.527,6917,0.613807791285828,BASE_SIMULATION_1,NEW_SNOW_ALB
0.529,6918,0.613896530304375,BASE_SIMULATION_1,NEW_SNOW_ALB
0.532,6919,0.613985269322921,BASE_SIMULATION_1,NEW_SNOW_ALB
0.535,6920,0.614074008341468,BASE_SIMULATION_1,NEW_SNOW_ALB
0.536,6921,0.614162747360014,BASE_SIMULATION_1,NEW_SNOW_ALB
0.537,6922,0.614251486378561,BASE_SIMULATION_1,NEW_SNOW_ALB
0.54,6923,0.614340225397107,BASE_SIMULATION_1,NEW_SNOW_ALB
0.542,6926,0.614606442452747,BASE_SIMULATION_1,NEW_SNOW_ALB
0.543,6927,0.614695181471293,BASE_SIMULATION_1,NEW_SNOW_ALB
0.545,6928,0.61478392048984,BASE_SIMULATION_1,NEW_SNOW_ALB
0.546,6931,0.615050137545479,BASE_SIMULATION_1,NEW_SNOW_ALB
0.548,6933,0.615227615582572,BASE_SIMULATION_1,NEW_SNOW_ALB
0.549,6934,0.615316354601118,BASE_SIMULATION_1,NEW_SNOW_ALB
0.55,6937,0.615582571656757,BASE_SIMULATION_1,NEW_SNOW_ALB
0.551,6940,0.615848788712397,BASE_SIMULATION_1,NEW_SNOW_ALB
0.552,6961,0.617712308101872,BASE_SIMULATION_1,NEW_SNOW_ALB
0.553,6962,0.617801047120419,BASE_SIMULATION_1,NEW_SNOW_ALB
0.554,6963,0.617889786138965,BASE_SIMULATION_1,NEW_SNOW_ALB
0.555,6965,0.618067264176058,BASE_SIMULATION_1,NEW_SNOW_ALB
0.557,6972,0.618688437305884,BASE_SIMULATION_1,NEW_SNOW_ALB
0.558,6974,0.618865915342976,BASE_SIMULATION_1,NEW_SNOW_ALB
0.559,6977,0.619132132398616,BASE_SIMULATION_1,NEW_SNOW_ALB
0.56,6978,0.619220871417162,BASE_SIMULATION_1,NEW_SNOW_ALB
0.561,6979,0.619309610435709,BASE_SIMULATION_1,NEW_SNOW_ALB
0.563,6989,0.620197000621173,BASE_SIMULATION_1,NEW_SNOW_ALB
0.564,6990,0.62028573963972,BASE_SIMULATION_1,NEW_SNOW_ALB
0.565,6991,0.620374478658266,BASE_SIMULATION_1,NEW_SNOW_ALB
0.566,6994,0.620640695713906,BASE_SIMULATION_1,NEW_SNOW_ALB
0.567,7021,0.62303664921466,BASE_SIMULATION_1,NEW_SNOW_ALB
0.568,7023,0.623214127251753,BASE_SIMULATION_1,NEW_SNOW_ALB
0.569,7024,0.623302866270299,BASE_SIMULATION_1,NEW_SNOW_ALB
0.57,7025,0.623391605288846,BASE_SIMULATION_1,NEW_SNOW_ALB
0.571,7028,0.623657822344485,BASE_SIMULATION_1,NEW_SNOW_ALB
0.576,7030,0.623835300381578,BASE_SIMULATION_1,NEW_SNOW_ALB
0.577,7032,0.624012778418671,BASE_SIMULATION_1,NEW_SNOW_ALB
