Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.14,10890,0.956857921096564,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.144,10891,0.956945786837712,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.145,10904,0.95808804147263,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.147,10905,0.958175907213777,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.149,10906,0.958263772954925,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.15,10910,0.958615235919515,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.151,10911,0.958703101660663,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.152,10914,0.958966698884105,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.153,10917,0.959230296107548,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.163,10923,0.959757490554433,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.166,10927,0.960108953519023,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.167,10939,0.961163342412793,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.17,10943,0.961514805377383,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.172,10944,0.961602671118531,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.18,10945,0.961690536859678,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.181,10953,0.962393462788859,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.182,10954,0.962481328530006,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.183,10956,0.962657060012301,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.185,10957,0.962744925753449,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.191,10979,0.964677972058694,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.192,10980,0.964765837799842,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.195,10981,0.964853703540989,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.196,10982,0.964941569282137,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.197,10983,0.965029435023284,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.198,10984,0.965117300764432,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.2,10985,0.96520516650558,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.205,10986,0.965293032246727,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.216,11003,0.966786749846235,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.217,11006,0.967050347069678,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.218,11007,0.967138212810825,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.221,11008,0.967226078551973,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.222,11009,0.96731394429312,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.223,11033,0.969422722080661,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.229,11040,0.970037782268694,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.242,11043,0.970301379492136,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.243,11044,0.970389245233284,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.245,11045,0.970477110974431,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.259,11048,0.970740708197874,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.26,11076,0.973200948950004,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.262,11077,0.973288814691152,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.264,11078,0.973376680432299,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.265,11079,0.973464546173447,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.267,11082,0.97372814339689,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
