Latitude,Longitude,Cluster_ID
49.53125,-116.71875,1
49.53125,-116.78125,2
49.53125,-116.84375,3
49.53125,-116.90625,1
49.53125,-116.96875,0
49.53125,-117.03125,1
49.53125,-117.09375,1
49.53125,-117.15625,1
49.53125,-117.21875,3
49.53125,-117.28125,3
49.53125,-117.34375,1
49.53125,-117.40625,3
49.53125,-117.46875,3
49.53125,-117.53125,1
49.53125,-117.59375,3
49.53125,-117.65625,3
49.53125,-117.71875,3
49.53125,-117.78125,1
49.53125,-117.84375,0
49.53125,-117.90625,1
49.53125,-117.96875,1
49.53125,-118.03125,1
49.53125,-118.09375,3
49.53125,-118.15625,3
49.53125,-118.21875,1
49.53125,-118.28125,1
49.53125,-118.34375,3
49.53125,-118.40625,3
49.53125,-118.46875,1
49.53125,-118.53125,1
49.53125,-118.59375,1
49.53125,-118.65625,1
49.53125,-118.71875,1
49.53125,-118.78125,3
49.53125,-118.84375,1
49.53125,-118.90625,3
49.53125,-118.96875,1
49.53125,-119.03125,1
49.53125,-119.09375,3
49.53125,-119.15625,1
49.53125,-119.21875,1
49.53125,-119.28125,1
49.53125,-119.34375,1
49.53125,-119.40625,1
49.53125,-119.46875,3
49.53125,-119.53125,3
49.53125,-119.84375,1
49.53125,-119.90625,0
49.53125,-119.96875,1
49.53125,-120.03125,1
49.53125,-120.09375,1
49.53125,-120.15625,1
49.53125,-120.21875,1
49.53125,-120.28125,1
49.53125,-120.34375,1
49.53125,-120.40625,3
49.53125,-120.46875,1
49.53125,-120.53125,1
49.53125,-120.59375,1
49.53125,-120.65625,1
49.53125,-120.71875,3
49.53125,-120.78125,3
49.53125,-120.84375,1
49.53125,-120.90625,3
49.53125,-120.96875,1
49.53125,-121.03125,1
49.59375,-114.59375,0
49.59375,-114.71875,1
49.59375,-114.78125,3
49.59375,-114.84375,1
49.59375,-114.90625,1
49.59375,-114.96875,3
49.59375,-115.03125,3
49.59375,-115.09375,1
49.59375,-115.15625,1
49.59375,-115.21875,1
49.59375,-115.28125,3
49.59375,-115.34375,2
49.59375,-115.40625,1
49.59375,-115.46875,3
49.59375,-115.53125,3
49.59375,-115.96875,3
49.59375,-116.03125,3
49.59375,-116.09375,3
49.59375,-116.15625,3
49.59375,-116.21875,3
49.59375,-116.28125,3
49.59375,-116.34375,1
49.59375,-116.40625,3
49.59375,-116.46875,1
49.59375,-116.53125,1
49.59375,-116.59375,1
49.59375,-116.65625,1
49.59375,-116.71875,1
49.59375,-116.78125,3
49.59375,-116.90625,3
49.59375,-116.96875,3
49.59375,-117.03125,3
49.59375,-117.09375,3
49.59375,-117.15625,3
49.59375,-117.21875,3
49.59375,-117.28125,3
49.59375,-117.34375,1
49.59375,-117.40625,1
49.59375,-117.46875,3
49.59375,-117.53125,3
49.59375,-117.59375,3
49.59375,-117.65625,3
49.59375,-117.71875,3
49.59375,-117.78125,2
49.59375,-117.84375,1
49.59375,-117.90625,1
49.59375,-117.96875,1
49.59375,-118.03125,1
49.59375,-118.09375,3
49.59375,-118.21875,1
49.59375,-118.28125,1
49.59375,-118.34375,1
49.59375,-118.40625,1
49.59375,-118.46875,1
49.59375,-118.53125,1
49.59375,-118.59375,1
49.59375,-118.65625,1
49.59375,-118.71875,1
49.59375,-118.78125,3
49.59375,-118.84375,1
49.59375,-118.90625,1
49.59375,-118.96875,1
49.59375,-119.03125,3
49.59375,-119.09375,1
49.59375,-119.15625,3
49.59375,-119.21875,1
49.59375,-119.28125,1
49.59375,-119.34375,1
49.59375,-119.40625,1
49.59375,-119.46875,1
49.59375,-119.53125,3
49.59375,-119.84375,1
49.59375,-119.90625,1
49.59375,-119.96875,1
49.59375,-120.03125,1
49.59375,-120.09375,1
49.59375,-120.15625,1
49.59375,-120.21875,1
49.59375,-120.28125,1
49.59375,-120.34375,1
49.59375,-120.40625,3
49.59375,-120.46875,1
49.59375,-120.53125,1
49.59375,-120.59375,1
49.59375,-120.65625,1
49.59375,-120.71875,1
49.59375,-120.78125,3
49.59375,-120.84375,1
49.59375,-120.90625,1
49.59375,-120.96875,1
49.65625,-114.65625,0
49.65625,-114.71875,1
49.65625,-114.78125,3
49.65625,-114.84375,1
49.65625,-114.90625,3
49.65625,-114.96875,1
49.65625,-115.03125,1
49.65625,-115.09375,1
49.65625,-115.15625,3
49.65625,-115.21875,3
49.65625,-115.28125,1
49.65625,-115.34375,3
49.65625,-115.40625,3
49.65625,-115.46875,1
49.65625,-115.53125,3
49.65625,-115.59375,3
49.65625,-115.96875,3
49.65625,-116.03125,3
49.65625,-116.09375,3
49.65625,-116.15625,1
49.65625,-116.21875,3
49.65625,-116.28125,3
49.65625,-116.34375,3
49.65625,-116.40625,1
49.65625,-116.46875,3
49.65625,-116.53125,3
49.65625,-116.59375,1
49.65625,-116.65625,1
49.65625,-116.71875,1
49.65625,-116.78125,2
49.65625,-116.84375,3
49.65625,-116.96875,3
49.65625,-117.03125,3
49.65625,-117.09375,1
49.65625,-117.15625,3
49.65625,-117.21875,3
49.65625,-117.28125,1
49.65625,-117.34375,1
49.65625,-117.40625,1
49.65625,-117.46875,3
49.65625,-117.53125,3
49.65625,-117.59375,3
49.65625,-117.65625,3
49.65625,-117.71875,2
49.65625,-117.78125,3
49.65625,-117.84375,1
49.65625,-117.90625,1
49.65625,-117.96875,1
49.65625,-118.03125,1
49.65625,-118.09375,3
49.65625,-118.21875,1
49.65625,-118.28125,1
49.65625,-118.34375,1
49.65625,-118.40625,1
49.65625,-118.46875,1
49.65625,-118.53125,1
49.65625,-118.59375,1
49.65625,-118.65625,1
49.65625,-118.71875,3
49.65625,-118.78125,1
49.65625,-118.84375,1
49.65625,-118.90625,1
49.65625,-118.96875,1
49.65625,-119.03125,1
49.65625,-119.09375,3
49.65625,-119.15625,1
49.65625,-119.21875,1
49.65625,-119.28125,1
49.65625,-119.34375,1
49.65625,-119.40625,1
49.65625,-119.46875,1
49.65625,-119.53125,1
49.65625,-119.59375,3
49.65625,-119.84375,1
49.65625,-119.90625,1
49.65625,-119.96875,1
49.65625,-120.03125,0
49.65625,-120.09375,0
49.65625,-120.15625,1
49.65625,-120.21875,1
49.65625,-120.28125,1
49.65625,-120.34375,1
49.65625,-120.40625,1
49.65625,-120.46875,0
49.65625,-120.53125,1
49.65625,-120.59375,1
49.65625,-120.65625,1
49.65625,-120.71875,1
49.65625,-120.78125,1
49.65625,-120.84375,1
49.65625,-120.90625,1
49.71875,-114.65625,0
49.71875,-114.71875,1
49.71875,-114.78125,1
49.71875,-114.84375,3
49.71875,-114.90625,3
49.71875,-114.96875,1
49.71875,-115.03125,1
49.71875,-115.09375,0
49.71875,-115.15625,3
49.71875,-115.21875,1
49.71875,-115.28125,3
49.71875,-115.34375,1
49.71875,-115.40625,1
49.71875,-115.46875,1
49.71875,-115.53125,3
49.71875,-115.59375,3
49.71875,-115.65625,3
49.71875,-115.90625,3
49.71875,-115.96875,3
49.71875,-116.03125,1
49.71875,-116.09375,1
49.71875,-116.15625,3
49.71875,-116.21875,1
49.71875,-116.28125,0
49.71875,-116.34375,3
49.71875,-116.40625,1
49.71875,-116.46875,1
49.71875,-116.53125,1
49.71875,-116.59375,1
49.71875,-116.65625,1
49.71875,-116.71875,1
49.71875,-116.78125,2
49.71875,-116.84375,3
49.71875,-116.90625,3
49.71875,-116.96875,1
49.71875,-117.03125,1
49.71875,-117.09375,1
49.71875,-117.15625,1
49.71875,-117.21875,1
49.71875,-117.28125,1
49.71875,-117.34375,3
49.71875,-117.40625,3
49.71875,-117.46875,3
49.71875,-117.53125,3
49.71875,-117.59375,3
49.71875,-117.65625,3
49.71875,-117.71875,1
49.71875,-117.78125,1
49.71875,-117.84375,0
49.71875,-117.90625,1
49.71875,-117.96875,1
49.71875,-118.03125,1
49.71875,-118.09375,3
49.71875,-118.15625,3
49.71875,-118.21875,1
49.71875,-118.28125,1
49.71875,-118.34375,1
49.71875,-118.40625,1
49.71875,-118.46875,1
49.71875,-118.53125,1
49.71875,-118.59375,1
49.71875,-118.65625,1
49.71875,-118.71875,1
49.71875,-118.78125,1
49.71875,-118.84375,1
49.71875,-118.90625,1
49.71875,-118.96875,1
49.71875,-119.03125,1
49.71875,-119.09375,3
49.71875,-119.15625,1
49.71875,-119.21875,1
49.71875,-119.28125,1
49.71875,-119.34375,1
49.71875,-119.40625,1
49.71875,-119.46875,1
49.71875,-119.53125,1
49.71875,-119.59375,1
49.71875,-119.84375,1
49.71875,-119.90625,1
49.71875,-119.96875,1
49.71875,-120.03125,1
49.71875,-120.09375,1
49.71875,-120.15625,1
49.71875,-120.21875,1
49.71875,-120.28125,1
49.71875,-120.34375,1
49.71875,-120.40625,1
49.71875,-120.46875,1
49.71875,-120.53125,1
49.71875,-120.59375,1
49.71875,-120.65625,1
49.71875,-120.71875,1
49.71875,-120.78125,1
49.71875,-120.84375,1
49.71875,-120.90625,1
49.78125,-114.65625,0
49.78125,-114.71875,1
49.78125,-114.78125,1
49.78125,-114.84375,1
49.78125,-114.90625,1
49.78125,-114.96875,1
49.78125,-115.03125,1
49.78125,-115.09375,0
49.78125,-115.15625,3
49.78125,-115.21875,1
49.78125,-115.28125,1
49.78125,-115.34375,1
49.78125,-115.40625,1
49.78125,-115.46875,1
49.78125,-115.53125,1
49.78125,-115.59375,3
49.78125,-115.65625,3
49.78125,-115.90625,3
49.78125,-115.96875,1
49.78125,-116.03125,1
49.78125,-116.09375,1
49.78125,-116.15625,1
49.78125,-116.21875,1
49.78125,-116.28125,1
49.78125,-116.34375,3
49.78125,-116.40625,3
49.78125,-116.46875,1
49.78125,-116.53125,1
49.78125,-116.59375,1
49.78125,-116.65625,1
49.78125,-116.71875,1
49.78125,-116.78125,1
49.78125,-116.84375,2
49.78125,-116.90625,3
49.78125,-116.96875,1
49.78125,-117.03125,1
49.78125,-117.09375,1
49.78125,-117.15625,1
49.78125,-117.21875,1
49.78125,-117.28125,1
49.78125,-117.34375,1
49.78125,-117.40625,3
49.78125,-117.46875,3
49.78125,-117.53125,3
49.78125,-117.59375,1
49.78125,-117.65625,0
49.78125,-117.71875,0
49.78125,-117.78125,1
49.78125,-117.84375,1
49.78125,-117.90625,1
49.78125,-117.96875,1
49.78125,-118.03125,2
49.78125,-118.09375,3
49.78125,-118.15625,3
49.78125,-118.21875,1
49.78125,-118.28125,1
49.78125,-118.34375,1
49.78125,-118.40625,1
49.78125,-118.46875,1
49.78125,-118.53125,1
49.78125,-118.59375,1
49.78125,-118.65625,1
49.78125,-118.71875,1
49.78125,-118.78125,1
49.78125,-118.84375,1
49.78125,-118.90625,1
49.78125,-118.96875,1
49.78125,-119.03125,1
49.78125,-119.09375,1
49.78125,-119.15625,1
49.78125,-119.21875,1
49.78125,-119.28125,1
49.78125,-119.34375,3
49.78125,-119.40625,3
49.78125,-119.78125,3
49.78125,-119.84375,1
49.78125,-119.90625,1
49.78125,-119.96875,1
49.78125,-120.03125,1
49.78125,-120.09375,1
49.78125,-120.15625,1
49.78125,-120.21875,0
49.78125,-120.28125,1
49.78125,-120.34375,1
49.78125,-120.59375,1
49.78125,-120.65625,1
49.78125,-120.71875,1
49.78125,-120.78125,1
49.78125,-120.84375,1
49.84375,-114.71875,1
49.84375,-114.78125,1
49.84375,-114.84375,3
49.84375,-114.90625,1
49.84375,-114.96875,1
49.84375,-115.03125,1
49.84375,-115.09375,0
49.84375,-115.15625,1
49.84375,-115.21875,1
49.84375,-115.28125,1
49.84375,-115.34375,0
49.84375,-115.40625,1
49.84375,-115.46875,1
49.84375,-115.53125,0
49.84375,-115.59375,3
49.84375,-115.65625,3
49.84375,-115.84375,3
49.84375,-115.90625,1
49.84375,-115.96875,1
49.84375,-116.03125,1
49.84375,-116.09375,1
49.84375,-116.15625,1
49.84375,-116.21875,0
49.84375,-116.28125,3
49.84375,-116.34375,0
49.84375,-116.40625,0
49.84375,-116.46875,1
49.84375,-116.53125,1
49.84375,-116.59375,1
49.84375,-116.65625,1
49.84375,-116.71875,1
49.84375,-116.78125,1
49.84375,-116.84375,3
49.84375,-116.90625,3
49.84375,-116.96875,1
49.84375,-117.03125,0
49.84375,-117.09375,1
49.84375,-117.15625,1
49.84375,-117.21875,1
49.84375,-117.28125,1
49.84375,-117.34375,3
49.84375,-117.40625,3
49.84375,-117.46875,3
49.84375,-117.53125,3
49.84375,-117.59375,1
49.84375,-117.65625,0
49.84375,-117.71875,0
49.84375,-117.78125,1
49.84375,-117.84375,1
49.84375,-117.90625,1
49.84375,-117.96875,0
49.84375,-118.03125,3
49.84375,-118.09375,3
49.84375,-118.15625,3
49.84375,-118.21875,1
49.84375,-118.28125,1
49.84375,-118.34375,1
49.84375,-118.40625,1
49.84375,-118.46875,1
49.84375,-118.53125,1
49.84375,-118.59375,1
49.84375,-118.65625,1
49.84375,-118.71875,3
49.84375,-118.78125,1
49.84375,-118.84375,1
49.84375,-118.90625,1
49.84375,-118.96875,1
49.84375,-119.03125,1
49.84375,-119.09375,1
49.84375,-119.15625,1
49.84375,-119.21875,3
49.84375,-119.28125,3
49.84375,-119.71875,1
49.84375,-119.78125,1
49.84375,-119.84375,1
49.84375,-119.90625,1
49.84375,-119.96875,1
49.84375,-120.03125,1
49.84375,-120.09375,1
49.84375,-120.15625,1
49.84375,-120.21875,1
49.84375,-120.28125,0
49.84375,-120.34375,1
49.84375,-120.59375,1
49.84375,-120.65625,1
49.84375,-120.71875,1
49.84375,-120.78125,1
49.90625,-114.71875,1
49.90625,-114.78125,1
49.90625,-114.84375,1
49.90625,-114.90625,3
49.90625,-114.96875,1
49.90625,-115.03125,1
49.90625,-115.09375,0
49.90625,-115.15625,1
49.90625,-115.21875,0
49.90625,-115.28125,1
49.90625,-115.34375,0
49.90625,-115.40625,1
49.90625,-115.46875,1
49.90625,-115.53125,1
49.90625,-115.59375,1
49.90625,-115.65625,1
49.90625,-115.84375,3
49.90625,-115.90625,1
49.90625,-115.96875,1
49.90625,-116.03125,0
49.90625,-116.09375,1
49.90625,-116.15625,0
49.90625,-116.21875,1
49.90625,-116.28125,0
49.90625,-116.34375,0
49.90625,-116.40625,0
49.90625,-116.46875,1
49.90625,-116.53125,1
49.90625,-116.59375,0
49.90625,-116.65625,1
49.90625,-116.71875,1
49.90625,-116.78125,1
49.90625,-116.84375,3
49.90625,-116.90625,3
49.90625,-116.96875,3
49.90625,-117.03125,1
49.90625,-117.09375,1
49.90625,-117.15625,1
49.90625,-117.21875,1
49.90625,-117.28125,3
49.90625,-117.34375,3
49.90625,-117.40625,3
49.90625,-117.46875,3
49.90625,-117.53125,1
49.90625,-117.59375,0
49.90625,-117.65625,1
49.90625,-117.71875,1
49.90625,-117.78125,1
49.90625,-117.84375,3
49.90625,-117.90625,1
49.90625,-117.96875,1
49.90625,-118.03125,3
49.90625,-118.09375,3
49.90625,-118.15625,3
49.90625,-118.21875,3
49.90625,-118.28125,1
49.90625,-118.34375,1
49.90625,-118.40625,1
49.90625,-118.46875,1
49.90625,-118.53125,1
49.90625,-118.59375,1
49.90625,-118.65625,1
49.90625,-118.71875,1
49.90625,-118.78125,1
49.90625,-118.84375,1
49.90625,-118.90625,1
49.90625,-118.96875,1
49.90625,-119.03125,1
49.90625,-119.09375,1
49.90625,-119.15625,1
49.90625,-119.21875,1
49.90625,-119.28125,1
49.90625,-119.59375,1
49.90625,-119.65625,1
49.90625,-119.71875,1
49.90625,-119.78125,1
49.90625,-119.84375,1
49.90625,-119.90625,1
49.90625,-119.96875,1
49.90625,-120.03125,0
49.90625,-120.65625,1
49.96875,-114.71875,0
49.96875,-114.78125,0
49.96875,-114.84375,1
49.96875,-114.90625,1
49.96875,-114.96875,1
49.96875,-115.03125,0
49.96875,-115.09375,1
49.96875,-115.15625,0
49.96875,-115.21875,0
49.96875,-115.28125,0
49.96875,-115.34375,0
49.96875,-115.40625,1
49.96875,-115.46875,1
49.96875,-115.53125,1
49.96875,-115.59375,0
49.96875,-115.65625,3
49.96875,-115.84375,1
49.96875,-115.90625,1
49.96875,-115.96875,1
49.96875,-116.03125,1
49.96875,-116.09375,1
49.96875,-116.15625,1
49.96875,-116.21875,0
49.96875,-116.28125,0
49.96875,-116.34375,0
49.96875,-116.40625,0
49.96875,-116.46875,0
49.96875,-116.53125,1
49.96875,-116.59375,0
49.96875,-116.65625,0
49.96875,-116.71875,1
49.96875,-116.78125,1
49.96875,-116.84375,3
49.96875,-116.90625,3
49.96875,-116.96875,1
49.96875,-117.03125,3
49.96875,-117.09375,1
49.96875,-117.15625,1
49.96875,-117.21875,1
49.96875,-117.28125,3
49.96875,-117.34375,3
49.96875,-117.40625,3
49.96875,-117.46875,1
49.96875,-117.53125,1
49.96875,-117.59375,0
49.96875,-117.65625,1
49.96875,-117.71875,1
49.96875,-117.78125,1
49.96875,-117.84375,3
49.96875,-117.90625,3
49.96875,-117.96875,3
49.96875,-118.03125,3
49.96875,-118.09375,3
49.96875,-118.15625,1
49.96875,-118.21875,1
49.96875,-118.28125,3
49.96875,-118.34375,1
49.96875,-118.40625,1
49.96875,-118.46875,0
49.96875,-118.53125,1
49.96875,-118.59375,1
49.96875,-118.65625,1
49.96875,-118.71875,1
49.96875,-118.78125,1
49.96875,-118.84375,1
49.96875,-118.90625,1
49.96875,-118.96875,1
49.96875,-119.03125,1
49.96875,-119.09375,1
49.96875,-119.15625,1
49.96875,-119.21875,1
49.96875,-119.28125,1
49.96875,-119.34375,3
49.96875,-119.53125,3
49.96875,-119.59375,1
49.96875,-119.65625,1
49.96875,-119.71875,1
49.96875,-119.78125,1
49.96875,-119.84375,1
49.96875,-120.65625,1
50.03125,-114.71875,0
50.03125,-114.78125,1
50.03125,-114.84375,1
50.03125,-114.90625,1
50.03125,-114.96875,0
50.03125,-115.03125,0
50.03125,-115.09375,0
50.03125,-115.15625,0
50.03125,-115.21875,0
50.03125,-115.28125,0
50.03125,-115.34375,1
50.03125,-115.40625,0
50.03125,-115.46875,1
50.03125,-115.53125,1
50.03125,-115.59375,1
50.03125,-115.65625,3
50.03125,-115.71875,3
50.03125,-115.84375,1
50.03125,-115.90625,1
50.03125,-115.96875,1
50.03125,-116.03125,0
50.03125,-116.09375,0
50.03125,-116.15625,0
50.03125,-116.21875,0
50.03125,-116.28125,0
50.03125,-116.34375,1
50.03125,-116.40625,0
50.03125,-116.46875,0
50.03125,-116.53125,0
50.03125,-116.59375,1
50.03125,-116.65625,0
50.03125,-116.71875,1
50.03125,-116.78125,1
50.03125,-116.84375,3
50.03125,-116.90625,3
50.03125,-116.96875,1
50.03125,-117.03125,1
50.03125,-117.09375,3
50.03125,-117.15625,1
50.03125,-117.21875,1
50.03125,-117.28125,3
50.03125,-117.34375,3
50.03125,-117.40625,3
50.03125,-117.46875,3
50.03125,-117.53125,1
50.03125,-117.59375,0
50.03125,-117.65625,1
50.03125,-117.71875,1
50.03125,-117.78125,1
50.03125,-117.84375,1
50.03125,-117.90625,3
50.03125,-117.96875,1
50.03125,-118.03125,1
50.03125,-118.09375,3
50.03125,-118.15625,1
50.03125,-118.21875,1
50.03125,-118.28125,1
50.03125,-118.34375,1
50.03125,-118.40625,1
50.03125,-118.46875,1
50.03125,-118.53125,1
50.03125,-118.59375,1
50.03125,-118.65625,1
50.03125,-118.71875,1
50.03125,-118.78125,1
50.03125,-118.90625,1
50.03125,-118.96875,1
50.03125,-119.03125,1
50.03125,-119.09375,1
50.03125,-119.21875,1
50.03125,-119.28125,1
50.03125,-119.34375,3
50.03125,-119.53125,3
50.03125,-119.59375,1
50.03125,-119.65625,1
50.03125,-119.71875,1
50.03125,-119.78125,1
50.09375,-114.71875,0
50.09375,-114.78125,1
50.09375,-114.84375,0
50.09375,-114.90625,1
50.09375,-114.96875,0
50.09375,-115.03125,0
50.09375,-115.09375,1
50.09375,-115.15625,0
50.09375,-115.21875,0
50.09375,-115.28125,1
50.09375,-115.34375,1
50.09375,-115.40625,1
50.09375,-115.46875,1
50.09375,-115.53125,1
50.09375,-115.59375,1
50.09375,-115.65625,3
50.09375,-115.71875,3
50.09375,-115.84375,1
50.09375,-115.90625,1
50.09375,-115.96875,3
50.09375,-116.03125,1
50.09375,-116.09375,1
50.09375,-116.15625,0
50.09375,-116.21875,0
50.09375,-116.28125,1
50.09375,-116.34375,1
50.09375,-116.40625,1
50.09375,-116.46875,0
50.09375,-116.53125,0
50.09375,-116.59375,0
50.09375,-116.65625,1
50.09375,-116.71875,3
50.09375,-116.78125,3
50.09375,-116.84375,3
50.09375,-116.90625,3
50.09375,-116.96875,1
50.09375,-117.03125,1
50.09375,-117.09375,1
50.09375,-117.15625,0
50.09375,-117.21875,1
50.09375,-117.28125,1
50.09375,-117.34375,1
50.09375,-117.40625,1
50.09375,-117.46875,3
50.09375,-117.53125,1
50.09375,-117.59375,1
50.09375,-117.65625,1
50.09375,-117.71875,1
50.09375,-117.78125,1
50.09375,-117.84375,3
50.09375,-117.90625,3
50.09375,-117.96875,3
50.09375,-118.03125,1
50.09375,-118.09375,1
50.09375,-118.15625,1
50.09375,-118.21875,1
50.09375,-118.28125,1
50.09375,-118.34375,1
50.09375,-118.40625,1
50.09375,-118.46875,1
50.09375,-119.15625,1
50.09375,-119.21875,1
50.09375,-119.28125,1
50.09375,-119.34375,3
50.09375,-119.59375,1
50.09375,-119.65625,1
50.09375,-119.71875,1
50.15625,-114.78125,1
50.15625,-114.84375,0
50.15625,-114.90625,0
50.15625,-114.96875,1
50.15625,-115.03125,0
50.15625,-115.09375,0
50.15625,-115.15625,0
50.15625,-115.21875,0
50.15625,-115.28125,1
50.15625,-115.34375,0
50.15625,-115.40625,3
50.15625,-115.46875,1
50.15625,-115.53125,1
50.15625,-115.59375,1
50.15625,-115.65625,3
50.15625,-115.71875,3
50.15625,-115.90625,3
50.15625,-115.96875,1
50.15625,-116.03125,3
50.15625,-116.09375,1
50.15625,-116.15625,1
50.15625,-116.21875,1
50.15625,-116.28125,0
50.15625,-116.34375,0
50.15625,-116.40625,1
50.15625,-116.46875,0
50.15625,-116.53125,1
50.15625,-116.59375,1
50.15625,-116.65625,1
50.15625,-116.71875,0
50.15625,-116.78125,0
50.15625,-116.84375,1
50.15625,-116.90625,3
50.15625,-116.96875,3
50.15625,-117.03125,3
50.15625,-117.09375,1
50.15625,-117.15625,1
50.15625,-117.21875,0
50.15625,-117.28125,1
50.15625,-117.34375,2
50.15625,-117.40625,3
50.15625,-117.46875,3
50.15625,-117.53125,1
50.15625,-117.59375,1
50.15625,-117.65625,3
50.15625,-117.71875,1
50.15625,-117.78125,3
50.15625,-117.84375,2
50.15625,-117.90625,1
50.15625,-117.96875,2
50.15625,-118.03125,1
50.15625,-118.09375,1
50.15625,-118.15625,1
50.15625,-118.21875,1
50.15625,-118.34375,1
50.15625,-119.09375,1
50.15625,-119.15625,1
50.15625,-119.21875,1
50.15625,-119.28125,3
50.15625,-119.53125,3
50.15625,-119.59375,3
50.15625,-119.65625,1
50.15625,-119.71875,1
50.15625,-119.78125,1
50.21875,-114.78125,0
50.21875,-114.84375,0
50.21875,-114.90625,0
50.21875,-114.96875,1
50.21875,-115.03125,0
50.21875,-115.09375,0
50.21875,-115.15625,0
50.21875,-115.21875,0
50.21875,-115.28125,0
50.21875,-115.34375,0
50.21875,-115.40625,1
50.21875,-115.46875,3
50.21875,-115.53125,0
50.21875,-115.59375,1
50.21875,-115.65625,3
50.21875,-115.71875,3
50.21875,-115.78125,1
50.21875,-115.96875,1
50.21875,-116.03125,1
50.21875,-116.09375,1
50.21875,-116.15625,0
50.21875,-116.21875,0
50.21875,-116.28125,0
50.21875,-116.34375,1
50.21875,-116.40625,0
50.21875,-116.46875,0
50.21875,-116.53125,0
50.21875,-116.59375,0
50.21875,-116.65625,0
50.21875,-116.71875,0
50.21875,-116.78125,1
50.21875,-116.84375,3
50.21875,-116.90625,3
50.21875,-116.96875,3
50.21875,-117.03125,1
50.21875,-117.09375,1
50.21875,-117.15625,1
50.21875,-117.21875,0
50.21875,-117.28125,1
50.21875,-117.34375,1
50.21875,-117.40625,1
50.21875,-117.46875,1
50.21875,-117.53125,1
50.21875,-117.59375,1
50.21875,-117.65625,1
50.21875,-117.71875,3
50.21875,-117.78125,2
50.21875,-117.84375,3
50.21875,-117.90625,1
50.21875,-117.96875,2
50.21875,-118.03125,1
50.21875,-118.09375,1
50.21875,-118.15625,1
50.21875,-118.21875,0
50.21875,-119.09375,3
50.21875,-119.15625,3
50.21875,-119.53125,1
50.21875,-119.59375,1
50.21875,-119.65625,1
50.21875,-119.71875,1
50.28125,-114.78125,0
50.28125,-114.84375,0
50.28125,-114.90625,1
50.28125,-114.96875,1
50.28125,-115.03125,0
50.28125,-115.09375,0
50.28125,-115.15625,0
50.28125,-115.21875,0
50.28125,-115.28125,0
50.28125,-115.34375,1
50.28125,-115.40625,1
50.28125,-115.46875,1
50.28125,-115.53125,3
50.28125,-115.59375,1
50.28125,-115.65625,3
50.28125,-115.71875,1
50.28125,-115.78125,0
50.28125,-115.84375,3
50.28125,-115.96875,1
50.28125,-116.03125,1
50.28125,-116.09375,1
50.28125,-116.15625,1
50.28125,-116.21875,0
50.28125,-116.28125,0
50.28125,-116.34375,0
50.28125,-116.40625,0
50.28125,-116.46875,1
50.28125,-116.53125,0
50.28125,-116.59375,0
50.28125,-116.65625,1
50.28125,-116.71875,1
50.28125,-116.78125,1
50.28125,-116.84375,1
50.28125,-116.90625,3
50.28125,-116.96875,3
50.28125,-117.03125,1
50.28125,-117.09375,1
50.28125,-117.15625,0
50.28125,-117.21875,0
50.28125,-117.28125,0
50.28125,-117.34375,0
50.28125,-117.40625,1
50.28125,-117.46875,1
50.28125,-117.53125,1
50.28125,-117.59375,1
50.28125,-117.65625,1
50.28125,-117.71875,1
50.28125,-117.78125,2
50.28125,-117.84375,3
50.28125,-117.90625,3
50.28125,-117.96875,1
50.28125,-118.03125,1
50.28125,-118.09375,1
50.28125,-118.15625,1
50.28125,-118.21875,1
50.28125,-119.09375,1
50.28125,-119.15625,1
50.28125,-119.46875,3
50.28125,-119.53125,1
50.28125,-119.59375,1
50.28125,-119.65625,1
50.34375,-114.78125,0
50.34375,-114.84375,0
50.34375,-114.90625,1
50.34375,-114.96875,0
50.34375,-115.03125,0
50.34375,-115.09375,0
50.34375,-115.15625,0
50.34375,-115.21875,0
50.34375,-115.28125,0
50.34375,-115.34375,0
50.34375,-115.40625,0
50.34375,-115.46875,1
50.34375,-115.53125,1
50.34375,-115.59375,3
50.34375,-115.65625,1
50.34375,-115.71875,1
50.34375,-115.78125,0
50.34375,-115.84375,3
50.34375,-115.96875,1
50.34375,-116.03125,1
50.34375,-116.09375,1
50.34375,-116.15625,0
50.34375,-116.21875,0
50.34375,-116.28125,0
50.34375,-116.34375,0
50.34375,-116.40625,1
50.34375,-116.46875,1
50.34375,-116.53125,0
50.34375,-116.59375,1
50.34375,-116.65625,0
50.34375,-116.71875,0
50.34375,-116.78125,1
50.34375,-116.84375,1
50.34375,-116.90625,3
50.34375,-116.96875,3
50.34375,-117.03125,2
50.34375,-117.09375,1
50.34375,-117.15625,1
50.34375,-117.21875,1
50.34375,-117.28125,1
50.34375,-117.34375,1
50.34375,-117.40625,1
50.34375,-117.46875,1
50.34375,-117.53125,1
50.34375,-117.59375,1
50.34375,-117.65625,1
50.34375,-117.71875,1
50.34375,-117.78125,1
50.34375,-117.84375,3
50.34375,-117.90625,2
50.34375,-117.96875,3
50.34375,-118.03125,1
50.34375,-118.09375,3
50.34375,-118.15625,1
50.34375,-119.09375,1
50.34375,-119.15625,1
50.34375,-119.21875,3
50.34375,-119.40625,1
50.34375,-119.46875,3
50.34375,-119.53125,1
50.34375,-119.59375,1
50.34375,-119.65625,1
50.40625,-114.90625,1
50.40625,-114.96875,0
50.40625,-115.03125,0
50.40625,-115.09375,0
50.40625,-115.15625,0
